TOMO 03 — BESTIARIO, NPC Y COMPAÑEROS

Fuente operativa de enemigos, criaturas, NPC, compañeros y amenazas.

Edición 5.1 — Versión refinada para lectura de libro

Nota editorial: esta versión conserva la información útil de las iteraciones anteriores, unifica fichas heredadas bajo IDs maestros y retira del cuerpo principal títulos técnicos repetidos, separadores visuales y marcas internas de trabajo. Las fuentes, alias y notas de trazabilidad no se pierden: se conservan en apéndice cuando corresponde.
## Balance final de amenazas

### Prueba matemática de mesa
Antes de cambiar una ficha, probarla contra tres armas de su etapa: una débil, una estándar y una fuerte. Si la amenaza muere antes o después de la duración ideal, marcar la ficha para balance en vez de corregirla de forma destructiva.

| Resultado de prueba | Acción editorial |
|---|---|
| muere demasiado rápido | revisar PV, defensa, cantidad o cobertura |
| dura demasiado | revisar PV, DR/ER/RR, debilidad o daño mínimo |
| no amenaza al grupo | revisar daño, táctica o número |
| elimina al grupo sin margen | revisar daño, AP, cantidad o telegráfico narrativo |

### Escalado por jugadores
1 jugador usa el mínimo de enemigos. 2 jugadores usan cantidad base. 3 jugadores agregan menores o cobertura. 4 jugadores agregan oleadas, líder o presión de objetivo. No duplicar jefes salvo escena final.

TOMO 03 — BESTIARIO: BALANCE Y ESCALADO DE COMBATE

1. DURACION ESPERADA POR AMENAZA
| Amenaza | Rol | Duracion ideal |
|---:|---|---|
| 1-2 | plaga, fauna menor, enemigo ambiental | 1-2 turnos |
| 3-4 | saqueador, robot basico, criatura comun | 2-3 turnos |
| 5-6 | enemigo tactico, supermutante, synth fuerte | 3-5 turnos |
| 7-8 | elite, jefe menor, criatura apex local | 5-7 turnos |
| 9-10 | jefe de escena o amenaza final | escena completa |

2. LECTURA DE AP EN ENEMIGOS
AP en fichas de enemigo significa Puntos de Accion tacticos del enemigo. Si una mesa quiere simplificar:
- AP bajo: 1 accion + movimiento corto.
- AP medio: 1 accion + movimiento normal + reaccion simple.
- AP alto: 2 acciones o accion fuerte + movimiento.

3. ESCALADO POR NUMERO DE JUGADORES
- No duplicar elites automaticamente.
- Primero aumentar enemigos menores.
- Segundo agregar cobertura, alarma o refuerzo.
- Tercero mejorar posicion tactica.
- Solo aumentar PV si la escena debe ser jefe o amenaza final.

4. MARCAS DE BALANCE
Si una ficha no cumple duracion esperada, no se modifica de inmediato. Se marca:
REQUIERE_BALANCE_PV, REQUIERE_BALANCE_DANO, REQUIERE_BALANCE_DEFENSA o REQUIERE_BALANCE_AMENAZA.


Resultado de auditoría:
- No se modifican PV, AP, DR, ER, RR, daño ni amenaza existentes.
- Cualquier cambio numérico futuro debe pasar por prueba de 3 rondas: inicio, medio y alto.
- Enemigos con PV alto y amenaza baja quedan marcados para revisión contextual: pueden ser pasivos, ambientales o resistentes pero poco letales.
- Enemigos con daño alto y AP alto deben revisarse contra armaduras del Tomo 05 para evitar muerte súbita.
- Regla de seguridad: ningún enemigo normal debería requerir más de 6-8 impactos medios salvo jefe, criatura apex, servoarmadura, robot pesado o escena final.
- Información eliminada: 0.

Criterio aplicado:
- No se cambian valores de PV, AP, daño, DR, ER ni RR en fichas existentes.
- La simulación se agrega como capa de auditoría para decidir ajustes posteriores sin destruir datos.
- AP sigue significando Puntos de Acción.
- Fórmula provisional de test: mitigación por tramo de defensa + daño mínimo táctico. No reemplaza Tomo 01; sirve para detectar bloqueos.

### Distribución real detectada en los tomos
| Métrica | Muestras | P10 | P25 | P50 | P75 | P90 |
|---|---:|---:|---:|---:|---:|---:|
| PV enemigos Tomo 03 | 213 | 85.0 | 210.0 | 500.0 | 1000.0 | 1800.0 |
| DR enemigos Tomo 03 | 213 | 15.0 | 45.0 | 95.0 | 180.0 | 260.0 |
| ER enemigos Tomo 03 | 213 | 5.0 | 35.0 | 80.0 | 140.0 | 208.0 |
| Amenaza enemigos Tomo 03 | 213 | 1.1 | 1.5 | 2.2 | 3.1 | 4.2 |
| Daño base armas Tomo 04 | 106 | 22.0 | 28.0 | 45.0 | 55.0 | 150.0 |
| Coste AP armas Tomo 04 | 99 | 20.0 | 25.0 | 28.0 | 35.0 | 42.0 |
| DR armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |
| ER armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |

### Fórmula de test usada en esta simulación
- Defensa 0–25: reduce 0 daño.
- Defensa 26–75: reduce 5 daño.
- Defensa 76–150: reduce 10 daño.
- Defensa 151–250: reduce 20 daño.
- Defensa 251–400: reduce 35 daño.
- Defensa 401+: reduce 50 daño.
- Si el arma puede afectar al objetivo pero el cálculo baja a 0, usar daño mínimo táctico: máximo entre 1 y 10% del daño base.
- Rondas de referencia: se calcula con presupuesto abstracto de 100 AP tácticos para comparar armas; no sustituye la economía oficial del Tomo 01.

### Resultado de simulación representativa
| Arma | Enemigo | Amenaza | PV | DR/ER | Daño efectivo | Impactos | Rondas ref. | Estado |
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Asalto frontal. Efecto cuantificable: ataque físico con daño referencial 75; si conecta tras carga aumenta presión táctica 20%-40%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: disparo sostenido. Efecto cuantificable: ataque a distancia con daño referencial Institute rifle 130; cobertura dura reduce exposición 50%-90%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Explosivos. Efecto táctico cuantificable: daño de área de 3-8 m; útil contra grupos, caparazones o cobertura.
  - Debilidad ampliada 2: cover. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Courser
  Categoría: Synth elite
  Descripción mejorada: Agente elite del Instituto. En términos de juego, destaca por PV 1200, defensa física 180, defensa energética 260 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 1200
    AP: 120
    DR: 180
    ER: 260
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 4/10
      SPECIAL_CALCULADO: S 6 / P 8 / E 6 / C 4 / I 6 / A 7 / L 4
      AMENAZA_VALOR: 3.1/10
      AMENAZA_NIVEL: Medio
  Daños separados:
- Daño cuerpo a cuerpo 1: 120 por impacto o acción.
- Daño a distancia 1: Institute rifle 220 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Arma equipada: Institute rifle.
- Objeto/equipo: stealth boy ref.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Sigilo. Efecto medible: bonificación táctica de sorpresa; aumenta riesgo de primer golpe. Detección/sigilo cuantificado en la ficha.
- Habilidad 2: alta puntería. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 3: resistencia. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
  Debilidades separadas:
  - Debilidad 1: Explosivos.
  - Debilidad 2: VATS.
  - Debilidad 3: crippling.
  Ambiente frecuente: Hunter/Hunted, Instituto

Descripción narrativa extendida:
Courser encarna la paranoia tecnológica del Instituto. Puede parecer una persona, una unidad militar o una
herramienta descartable. En narrativa funciona bien cuando genera duda: ¿es enemigo, víctima, infiltrado o prueba
viviente de una guerra ideológica? En términos de ficha, su lectura mecánica parte de PV 1200, DR 180, ER 260 y RR
0. Categoría: Synth elite. Origen: Base.
Imagen de referencia sugerida:
  - Courser: referencia visual sugerida, laboratorio blanco del Instituto contrastando con sombras azules, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Sigilo. Efecto cuantificable: otorga ventaja de sorpresa de 1 acción o +2/10 a sigilo/detección situacional. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: alta puntería. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 3: resistencia. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Explosivos. Efecto táctico cuantificable: daño de área de 3-8 m; útil contra grupos, caparazones o cobertura.
  - Debilidad ampliada 2: VATS. Efecto táctico cuantificable: crítico VATS garantiza impacto y multiplica daño según perks; útil contra cabeza, núcleo, piernas o punto débil.
  - Debilidad ampliada 3: crippling. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Z2-47
  Categoría: Courser único
  Descripción mejorada: Courser objetivo de misión principal. En términos de juego, destaca por PV 1400, defensa física 200, defensa energética 280 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 1400
    AP: 125
    DR: 200
    ER: 280
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 4/10
      SPECIAL_CALCULADO: S 6 / P 8 / E 6 / C 4 / I 6 / A 7 / L 4
      AMENAZA_VALOR: 3.3/10
      AMENAZA_NIVEL: Medio
  Daños separados:
- Daño cuerpo a cuerpo 1: 130 por impacto o acción.
- Daño a distancia 1: Institute rifle 250 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Arma equipada: Institute rifle.
- Objeto/equipo: stealth tech.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Boss synth. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: sigilo. Efecto medible: bonificación táctica de sorpresa; aumenta riesgo de primer golpe. Detección/sigilo cuantificado en la ficha.
- Habilidad 3: disparo preciso. Efecto medible: ataque a distancia; daño referencial por impacto/ráfaga: Institute rifle 250.
  Debilidades separadas:
  - Debilidad 1: Explosivos.
  - Debilidad 2: minas.
  - Debilidad 3: crítico.
  Ambiente frecuente: Greenetech Genetics

Descripción narrativa extendida:
Z2-47 encarna la paranoia tecnológica del Instituto. Puede parecer una persona, una unidad militar o una
herramienta descartable. En narrativa funciona bien cuando genera duda: ¿es enemigo, víctima, infiltrado o prueba
viviente de una guerra ideológica? En términos de ficha, su lectura mecánica parte de PV 1400, DR 200, ER 280 y RR
0. Categoría: Courser único. Origen: Base.
Imagen de referencia sugerida:
  - Z2-47: referencia visual sugerida, laboratorio blanco del Instituto contrastando con sombras azules, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Boss synth. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: sigilo. Efecto cuantificable: otorga ventaja de sorpresa de 1 acción o +2/10 a sigilo/detección situacional. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 3: disparo preciso. Efecto cuantificable: ataque a distancia con daño referencial Institute rifle 250; cobertura dura reduce exposición 50%-90%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Explosivos. Efecto táctico cuantificable: daño de área de 3-8 m; útil contra grupos, caparazones o cobertura.
  - Debilidad ampliada 2: minas. Efecto táctico cuantificable: colocar minas en ruta de carga causa daño explosivo de área; puede romper piernas o detener avance, reduciendo movilidad 30%-70%.
  - Debilidad ampliada 3: crítico. Efecto táctico cuantificable: crítico VATS garantiza impacto y multiplica daño según perks; útil contra cabeza, núcleo, piernas o punto débil.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: X6-88
  Categoría: Courser compañero/NPC
  Descripción mejorada: Courser del Instituto y posible compañero. En términos de juego, destaca por PV 1300, defensa física 190, defensa energética 280 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 1300
    AP: 120
    DR: 190
    ER: 280
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 4/10
      SPECIAL_CALCULADO: S 6 / P 8 / E 6 / C 4 / I 6 / A 7 / L 4
      AMENAZA_VALOR: 3.2/10
      AMENAZA_NIVEL: Medio
  Daños separados:
- Daño cuerpo a cuerpo 1: 120 por impacto o acción.
- Daño a distancia 1: Institute rifle 230 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Arma equipada: Institute rifle.
- Objeto/equipo: courser uniform.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Precisión. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: energía. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 3: disciplina. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
  Debilidades separadas:
  - Debilidad 1: EMP/pulse.
  - Debilidad 2: explosivos.
  Ambiente frecuente: Instituto

Descripción narrativa extendida:
X6-88 encarna la paranoia tecnológica del Instituto. Puede parecer una persona, una unidad militar o una
herramienta descartable. En narrativa funciona bien cuando genera duda: ¿es enemigo, víctima, infiltrado o prueba
viviente de una guerra ideológica? En términos de ficha, su lectura mecánica parte de PV 1300, DR 190, ER 280 y RR
0. Categoría: Courser compañero/NPC. Origen: Base.
Imagen de referencia sugerida:
  - X6-88: referencia visual sugerida, laboratorio blanco del Instituto contrastando con sombras azules, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Precisión. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: energía. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 3: disciplina. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: EMP/pulse. Efecto táctico cuantificable: aumenta eficacia contra robots/servoarmaduras y puede romper ventaja tecnológica.
  - Debilidad ampliada 2: explosivos. Efecto táctico cuantificable: daño de área de 3-8 m; útil contra grupos, caparazones o cobertura.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Art Synth
  Categoría: Synth infiltrado
  Descripción mejorada: Duplicado synth en encuentro Art vs Art. En términos de juego, destaca por PV 350, defensa física 70, defensa energética 130 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 350
    AP: 75
    DR: 70
    ER: 130
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 4/10
      SPECIAL_CALCULADO: S 6 / P 8 / E 6 / C 4 / I 6 / A 7 / L 4
      AMENAZA_VALOR: 1.9/10
      AMENAZA_NIVEL: Bajo
  Daños separados:
- Daño cuerpo a cuerpo 1: 50 por impacto o acción.
- Daño a distancia 1: Pistol/rifle 80 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Arma equipada: Arma balística o Instituto.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Infiltración. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: engaño narrativo. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
  Debilidades separadas:
  - Debilidad 1: Diálogo o disparo rápido.
  Ambiente frecuente: Encuentro aleatorio

Descripción narrativa extendida:
Art Synth encarna la paranoia tecnológica del Instituto. Puede parecer una persona, una unidad militar o una
herramienta descartable. En narrativa funciona bien cuando genera duda: ¿es enemigo, víctima, infiltrado o prueba
viviente de una guerra ideológica? En términos de ficha, su lectura mecánica parte de PV 350, DR 70, ER 130 y RR 0.
Categoría: Synth infiltrado. Origen: Base.
Imagen de referencia sugerida:
  - Art Synth: referencia visual sugerida, laboratorio blanco del Instituto contrastando con sombras azules, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Infiltración. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: engaño narrativo. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Diálogo o disparo rápido. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Gabriel
  Categoría: Synth único/raider
  Descripción mejorada: Synth fugitivo convertido en líder raider. En términos de juego, destaca por PV 950, defensa física 150, defensa energética 220 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 950
    AP: 100
    DR: 150
    ER: 220
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 8/10
    SIGILO_DETECCION_NUMERICA: 4/10
      SPECIAL_CALCULADO: S 6 / P 8 / E 6 / C 4 / I 6 / A 7 / L 4
      AMENAZA_VALOR: 2.8/10
      AMENAZA_NIVEL: Medio
  Daños separados:
- Daño cuerpo a cuerpo 1: 110 por impacto o acción.
- Daño a distancia 1: Armas raider 180 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Arma equipada: Rifle/arma raider.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Liderazgo raider. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: alta resistencia. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
  Debilidades separadas:
  - Debilidad 1: Críticos.
  - Debilidad 2: explosivos.
  Ambiente frecuente: Libertalia

Descripción narrativa extendida:
Gabriel representa una amenaza social y armada. Su peligro no nace solo de sus estadísticas, sino de su equipo, su
territorio, su facción y su capacidad de usar cobertura, granadas, trampas o refuerzos. En rol puede negociar,
emboscar, huir o pedir ayuda. En términos de ficha, su lectura mecánica parte de PV 950, DR 150, ER 220 y RR 0.
Categoría: Synth único/raider. Origen: Base.
Imagen de referencia sugerida:
  - Gabriel: referencia visual sugerida, campamento armado con barricadas, chatarra, fogata y señales de facción, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Liderazgo raider. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: alta resistencia. Efecto cuantificable: aumenta duración del combate; tratar como reducción práctica de 25%-60% del daño entrante hasta usar tipo de daño adecuado. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Críticos. Efecto táctico cuantificable: crítico VATS garantiza impacto y multiplica daño según perks; útil contra cabeza, núcleo, piernas o punto débil.
  - Debilidad ampliada 2: explosivos. Efecto táctico cuantificable: daño de área de 3-8 m; útil contra grupos, caparazones o cobertura.
---
## [ANEXO BESTIARIO AMPLIADO SIN ID]
Nombre: Protectron
  Categoría: Robot
  Descripción mejorada: Robot de servicio básico con modos de personalidad. En términos de juego, destaca por PV 350, defensa física 80, defensa energética 80 y resistencia a radiación 0. Su amenaza debe evaluarse por movilidad, resistencias y tipo de daño.
  Estadísticas cuantificables:
    PV: 350
    AP: 40
    DR: 80
    ER: 80
    RR: 0
    RESISTENCIA_FUEGO: 0
    RESISTENCIA_VENENO: 0
    RESISTENCIA_FRIO: 0
    RESISTENCIA_EXPLOSIVO: 0
    VELOCIDAD_NUMERICA: 5/10
    PERCEPCION_NUMERICA: 5/10
    SIGILO_DETECCION_NUMERICA: 4/10
      SPECIAL_CALCULADO: S 8 / P 7 / E 8 / C 1 / I 4 / A 3 / L 2
      AMENAZA_VALOR: 1.5/10
      AMENAZA_NIVEL: Bajo
  Daños separados:
- Daño cuerpo a cuerpo 1: 25 por impacto o acción.
- Daño a distancia 1: Laser 45 por impacto, proyectil, ráfaga o efecto.
  Equipo separado:
    - Armadura/estructura: Chasis Protectron.
  - Arma equipada: láser integrado.
  Botín separado:
    - Botín: sin botín fijo registrado; puede usar lista aleatoria del juego si aplica.
  Habilidades separadas:
- Habilidad 1: Modo policía/médico/construcción. Efecto medible: ventaja táctica descrita; impacto principal reflejado en daño, velocidad, percepción o resistencias de la ficha.
- Habilidad 2: disparo láser. Efecto medible: ataque a distancia; daño referencial por impacto/ráfaga: Laser 45.
  Debilidades separadas:
  - Debilidad 1: Pulse grenade.
  - Debilidad 2: hacking.
  - Debilidad 3: disparar piernas.
  Ambiente frecuente: Fábricas, estaciones, edificios

Descripción narrativa extendida:
Protectron es una reliquia funcional de la automatización prebélica o una máquina reprogramada por facciones
posteriores. No siente miedo, dolor ni radiación; ejecuta protocolos. En escena conviene describir servomotores,
luces de sensor, voz sintética, calor de armas y rutinas de seguridad activándose. En términos de ficha, su lectura
mecánica parte de PV 350, DR 80, ER 80 y RR 0. Categoría: Robot. Origen: Base.
Imagen de referencia sugerida:
  - Protectron: referencia visual sugerida, instalación prebélica con luces de emergencia y paneles dañados, estética Fallout 4, retrofuturismo oscuro, sin texto, sin logotipos, origen Base.
Habilidades ampliadas y cuantificables:
  - Habilidad ampliada 1: Modo policía/médico/construcción. Efecto cuantificable: aplica el valor de daño/estado de la ficha; si cambia movilidad, defensa o número de enemigos, ajustar amenaza práctica entre +1 y +2. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
  - Habilidad ampliada 2: disparo láser. Efecto cuantificable: ataque a distancia con daño referencial Laser 45; cobertura dura reduce exposición 50%-90%. Respuesta táctica: usar cobertura, VATS, distancia o tipo de daño adecuado.
Debilidades ampliadas y cuantificables:
  - Debilidad ampliada 1: Pulse grenade. Efecto táctico cuantificable: aumenta eficacia contra robots/servoarmaduras y puede romper ventaja tecnológica.
  - Debilidad ampliada 2: hacking. Efecto táctico cuantificable: reduce amenaza si se aplica antes de que el enemigo use su habilidad principal.
