TOMO 04 — ARMAS

Fuente de armas, munición, daño, rasgos, obtención y balance ofensivo.

Edición 5.1 — Versión refinada para lectura de libro

Nota editorial: esta versión conserva la información útil de las iteraciones anteriores, unifica fichas heredadas bajo IDs maestros y retira del cuerpo principal títulos técnicos repetidos, separadores visuales y marcas internas de trabajo. Las fuentes, alias y notas de trazabilidad no se pierden: se conservan en apéndice cuando corresponde.
## Balance ofensivo para publicación

Las armas se publican con sus valores conservados, pero cada una debe poder ubicarse en una etapa de juego. Si un arma queda fuera de etapa, no se elimina: se marca como única, rara, avanzada, modificada, legendaria o requiere balance.

### Prueba de arma
1. Comparar daño contra enemigos de amenaza 1-3, 4-6 y 7-9.
2. Revisar coste AP frente al daño esperado.
3. Revisar munición disponible en campaña, libre y supervivencia.
4. Confirmar si ignora defensa por rasgo real o por error.

TOMO 04 — ARMAS: MUNICION, ETAPAS Y BALANCE OFENSIVO

1. ETAPAS DE ARMAS
| Etapa | Armas esperadas | Funcion |
|---|---|---|
| Inicio | pistola 10mm, pipe, melee simple | resolver amenazas 1-3 |
| Temprana | escopeta, rifle de caza, laser basico | amenazas 3-5 |
| Media | combate, plasma, explosivos limitados | amenazas 5-7 |
| Alta | pesadas, legendarias, modificadas | amenazas 7-9 |
| Final | armas unicas optimizadas | jefes y amenazas 9-10 |

2. MUNICION EXACTA VS NARRATIVA
Este tomo conserva municion y calibres. En mesa puede usarse:
- Exacta: contar cada bala/proyectil.
- Narrativa: 1 carga por escena.
- Supervivencia: exacta para municion rara; narrativa para comun.

3. ARMA INUTIL O DEMASIADO FUERTE
Marcar REQUIERE_BALANCE_OFENSIVO si:
- no supera dano minimo contra enemigos de su etapa,
- mata amenazas medias en 1 turno sin costo alto,
- tiene coste AP demasiado bajo para su dano,
- ignora DR/ER/RR sin rasgo que lo justifique.


Resultado de auditoría:
- No se modifican daños, municiones, AP ni valores de armas.
- Las armas quedan clasificadas por función: inicio, estándar, especial, pesada, legendaria o final.
- Arma con daño bajo + AP alto = REQUIERE_REVISIÓN_DE_UTILIDAD.
- Arma con daño alto + AP bajo = REQUIERE_REVISIÓN_DE_LETALIDAD.
- Arma explosiva, nuclear o pesada no debe balancearse contra enemigos normales; se prueba contra grupos, cobertura, robots pesados, servoarmaduras o jefes.
- Información eliminada: 0.

Criterio aplicado:
- No se cambian valores de PV, AP, daño, DR, ER ni RR en fichas existentes.
- La simulación se agrega como capa de auditoría para decidir ajustes posteriores sin destruir datos.
- AP sigue significando Puntos de Acción.
- Fórmula provisional de test: mitigación por tramo de defensa + daño mínimo táctico. No reemplaza Tomo 01; sirve para detectar bloqueos.

### Distribución real detectada en los tomos
| Métrica | Muestras | P10 | P25 | P50 | P75 | P90 |
|---|---:|---:|---:|---:|---:|---:|
| PV enemigos Tomo 03 | 213 | 85.0 | 210.0 | 500.0 | 1000.0 | 1800.0 |
| DR enemigos Tomo 03 | 213 | 15.0 | 45.0 | 95.0 | 180.0 | 260.0 |
| ER enemigos Tomo 03 | 213 | 5.0 | 35.0 | 80.0 | 140.0 | 208.0 |
| Amenaza enemigos Tomo 03 | 213 | 1.1 | 1.5 | 2.2 | 3.1 | 4.2 |
| Daño base armas Tomo 04 | 106 | 22.0 | 28.0 | 45.0 | 55.0 | 150.0 |
| Coste AP armas Tomo 04 | 99 | 20.0 | 25.0 | 28.0 | 35.0 | 42.0 |
| DR armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |
| ER armaduras Tomo 05 | 293 | 0.0 | 5.0 | 35.0 | 35.0 | 35.0 |

### Fórmula de test usada en esta simulación
- Defensa 0–25: reduce 0 daño.
- Defensa 26–75: reduce 5 daño.
- Defensa 76–150: reduce 10 daño.
- Defensa 151–250: reduce 20 daño.
- Defensa 251–400: reduce 35 daño.
- Defensa 401+: reduce 50 daño.
- Si el arma puede afectar al objetivo pero el cálculo baja a 0, usar daño mínimo táctico: máximo entre 1 y 10% del daño base.
- Rondas de referencia: se calcula con presupuesto abstracto de 100 AP tácticos para comparar armas; no sustituye la economía oficial del Tomo 01.

### Resultado de simulación representativa
| Arma | Enemigo | Amenaza | PV | DR/ER | Daño efectivo | Impactos | Rondas ref. | Estado |
Alias conservado: WIKI-W-094
Nombre: Good Intentions
Categoría: Energía - láser única
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Frenzy en crítico.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-095
ID maestro 4.1: W-0095
Alias conservado: WIKI-W-095
Nombre: Prototype UP77 Limitless Potential
Categoría: Energía - láser única
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Capacidad de munición ilimitada.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-096
ID maestro 4.1: W-0096
Alias conservado: WIKI-W-096
Nombre: Wazer Wifle
Categoría: Energía - láser única
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Capacidad de munición ilimitada.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-097
ID maestro 4.1: W-0097
Alias conservado: WIKI-W-097
Nombre: Survivor's Special
Categoría: Energía - láser única
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Hace mas daño cuanto menor es la salud del jugador.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-098
ID maestro 4.1: W-0098
Alias conservado: WIKI-W-098
Nombre: Virgil's rifle
Categoría: Energía - láser única
Subtipo: Láser
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 0
  DAÑO_ENERGIA: 28
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Fusion cell
  CARGADOR: 30
  CADENCIA: 50
  ALCANCE: 203
  PRECISIÓN: 76
  COSTE_AP_VATS: 25
  MULTIPLICADOR_CRITICO: x1 o x2 única
  DPS_REFERENCIAL: 90-200
  PESO: 5
  VALOR: 140
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, cañón, mira, splitter
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mas daño contra supermutantes.
Uso recomendado: Daño energético limpio y buena precisión
Limitación: Menor efecto contra enemigos con alta ER
---
---
---
## [FICHA ARMA]
ID: WIKI-W-099
ID maestro 4.1: W-0099
Alias conservado: WIKI-W-099
Nombre: Experiment 18-A
Categoría: Energía - plasma única
Subtipo: Plasma
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 24
  DAÑO_ENERGIA: 24
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Plasma cartridge
  CARGADOR: 30
  CADENCIA: 33
  ALCANCE: 119
  PRECISIÓN: 70
  COSTE_AP_VATS: 30
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 120-260
  PESO: 6
  VALOR: 250
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, sniper barrel, splitter, flamer barrel
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Cadencia y recarga superiores.
Uso recomendado: Híbrido físico/energía de alto daño
Limitación: Proyectil lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-100
ID maestro 4.1: W-0100
Alias conservado: WIKI-W-100
Nombre: Sentinel's Plasmacaster
Categoría: Energía - plasma única
Subtipo: Plasma
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 24
  DAÑO_ENERGIA: 24
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Plasma cartridge
  CARGADOR: 30
  CADENCIA: 33
  ALCANCE: 119
  PRECISIÓN: 70
  COSTE_AP_VATS: 30
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 120-260
  PESO: 6
  VALOR: 250
Perks recomendados: Rifleman/Gunslinger/Commando, Science!
Mods recomendados: Capacitor, sniper barrel, splitter, flamer barrel
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Doble daño si el objetivo tiene vida completa.
Uso recomendado: Híbrido físico/energía de alto daño
Limitación: Proyectil lento
---
---
---
## [FICHA ARMA]
ID: WIKI-W-101
ID maestro 4.1: W-0101
Alias conservado: WIKI-W-101
Nombre: Big Boy
Categoría: Pesada única
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Dispara proyectil adicional.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-102
ID maestro 4.1: W-0102
Alias conservado: WIKI-W-102
Nombre: Partystarter
Categoría: Pesada única
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mas daño contra humanos.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-103
ID maestro 4.1: W-0103
Alias conservado: WIKI-W-103
Nombre: Ashmaker
Categoría: Pesada única
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Daño incendiario.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---
---
## [FICHA ARMA]
ID: WIKI-W-106
ID maestro 4.1: W-0106
Alias conservado: WIKI-W-106
Nombre: The Last Minute
Categoría: Balística - rifle única
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mas daño a extremidades.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-107
ID maestro 4.1: W-0107
Alias conservado: WIKI-W-107
Nombre: Reba
Categoría: Balística - rifle única
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Sin efecto legendario fijo.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-108
ID maestro 4.1: W-0108
Alias conservado: WIKI-W-108
Nombre: Reba II
Categoría: Balística - rifle única
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mas daño contra mirelurks e insectos.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-109
ID maestro 4.1: W-0109
Alias conservado: WIKI-W-109
Nombre: Tinker Tom Special
Categoría: Balística - rifle única
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mejora VATS fuera de combate, mayor coste AP.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-111
ID maestro 4.1: W-0111
Alias conservado: WIKI-W-111
Nombre: Justice
Categoría: Balística - escopeta única
Subtipo: Escopeta
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Shell de escopeta
  CARGADOR: 2
  CADENCIA: 20
  ALCANCE: 47
  PRECISIÓN: 25
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 100-260 corto alcance
  PESO: 10
  VALOR: 120
Perks recomendados: Rifleman o Commando según receptor, Gun Nut
Mods recomendados: Cañón largo, culata, receptor avanzado
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Probabilidad de stagger.
Uso recomendado: Corto alcance, interiores y stagger
Limitación: Pierde fuerza a distancia
---
---
---
## [FICHA ARMA]
ID: WIKI-W-112
ID maestro 4.1: W-0112
Alias conservado: WIKI-W-112
Nombre: Le Fusil Terribles
Categoría: Balística - escopeta única
Subtipo: Escopeta
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 55
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: Shell de escopeta
  CARGADOR: 2
  CADENCIA: 20
  ALCANCE: 47
  PRECISIÓN: 25
  COSTE_AP_VATS: 35
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 100-260 corto alcance
  PESO: 10
  VALOR: 120
Perks recomendados: Rifleman o Commando según receptor, Gun Nut
Mods recomendados: Cañón largo, culata, receptor avanzado
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Mas daño y retroceso alto.
Uso recomendado: Corto alcance, interiores y stagger
Limitación: Pierde fuerza a distancia
---
---
---
## [FICHA ARMA]
ID: WIKI-W-113
ID maestro 4.1: W-0113
Alias conservado: WIKI-W-113
Nombre: Spray n' Pray
Categoría: Balística - rifle única
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Balas explosivas.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-114
ID maestro 4.1: W-0114
Alias conservado: WIKI-W-114
Nombre: Silver submachine gun
Categoría: Balística - rifle única
Subtipo: Rifle
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 45
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: .308 / .45 / 5.56 / 7.62 según arma
  CARGADOR: 20
  CADENCIA: 33
  ALCANCE: 185
  PRECISIÓN: 72
  COSTE_AP_VATS: 28
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: 90-220
  PESO: 12
  VALOR: 180
Perks recomendados: Rifleman, Gun Nut, Ninja si silenciado
Mods recomendados: Receptor potente, cañón largo, culata, mira
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Arma tematica del Silver Shroud.
Uso recomendado: Combate medio-largo y daño confiable
Limitación: Peso y munición variable
---
---
---
## [FICHA ARMA]
ID: WIKI-W-120
ID maestro 4.1: W-0120
Alias conservado: WIKI-W-120
Nombre: Lorenzo's Artifact gun
Categoría: Radiación única
Subtipo: Radiación
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 15
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 50
  MUNICIÓN: Gamma round / .45 radium
  CARGADOR: 8
  CADENCIA: 66
  ALCANCE: 119
  PRECISIÓN: 60
  COSTE_AP_VATS: 30
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: variable por resistencia
  PESO: 4
  VALOR: 160
Perks recomendados: Nuclear Physicist, Gunslinger/Rifleman según arma
Mods recomendados: Dish, signal carrier, receptor
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Empuje/área exótica.
Uso recomendado: Humanos y enemigos sin inmunidad rad
Limitación: Pobre contra ghouls, robots y mutantes resistentes
---
---
---
## [FICHA ARMA]
ID: WIKI-W-123
ID maestro 4.1: W-0123
Alias conservado: WIKI-W-123
Nombre: Final Judgment
Categoría: Pesada única
Subtipo: Arma pesada
Descripción: Ficha agregada por cobertura wiki para que el arma exista como entrada independiente.
Estadísticas medibles:
  DAÑO_FISICO: 120
  DAÑO_ENERGIA: 0
  DAÑO_RADIACION/FUEGO/VENENO: 0
  MUNICIÓN: 5mm / misil / mini nuke / harpoon / cannonball
  CARGADOR: 1
  CADENCIA: 8
  ALCANCE: 117
  PRECISIÓN: 55
  COSTE_AP_VATS: 50
  MULTIPLICADOR_CRITICO: x1
  DPS_REFERENCIAL: alto / situacional
  PESO: 25
  VALOR: 450
Perks recomendados: Heavy Gunner, Demolition Expert si explosiva
Mods recomendados: Cañón, miras, mejoras de daño
Obtención/Botín: Unica: comercio, misión, recompensa o ubicación fija según wiki.
Efecto único/legendario: Cadencia y recarga superiores.
Uso recomendado: Jefes, grupos y servoarmaduras
Limitación: Peso, coste de munición y fuego amigo
---
---


## COMPLEMENTO OFICIAL PRIMA - JUEGO BASE

Fuente base: bases rpg/Fallout 4 Vault Dweller's Survival Guide - Prima Official Game Guide_djvu.txt
Alcance: armas, municion, explosivos, efectos legendarios y armas excepcionales del juego base. No aplica a armas exclusivas de DLC.

### Categorias oficiales para cruzar con fichas

| Categoria Prima | Uso en el tomo | Nota operativa |
| --- | --- | --- |
| Non-Automatic Pistols | Pistolas semiautomaticas y revolveres. | Enfatizar bajo peso, rapidez, municion comun y sinergia con agilidad/percepcion. |
| Non-Automatic Rifles | Rifles de precision, caza, combate y energia no automatica. | Usar alcance, cobertura y modificadores de mira como rasgo central. |
| Automatic Weapons | Subfusiles, rifles automaticos y variantes de fuego sostenido. | Convertir cadencia en consumo de municion, supresion y riesgo de quedarse seco. |
| Heavy Guns | Minigun, lanzamisiles, Fat Man, flamer y armas pesadas. | Tratar como herramientas de escena: peso, coste, area, ruido y escalada. |
| Melee Weapons | Armas cuerpo a cuerpo convencionales e improvisadas. | Diferenciar por velocidad, alcance corto, posibilidad de sigilo y dano critico. |
| Punching Weapons | Punhos, guantes y armas de mano. | Usar como armas de control cercano y builds de fuerza/agilidad. |
| Explosives | Granadas, minas y explosivos especiales. | Resolver por area, preparacion, cobertura y peligro para aliados. |

### Refuerzos para conversion 2d20

- Registrar siempre calibre o tipo de municion cuando la guia lo distinga; en mesa eso controla escasez, recompensas y balance.
- Separar dano base de rol tactico: una pistola puede ser menor en dano bruto, pero superior para sigilo, peso y uso urbano.
- Las armas pesadas deben pedir compromiso logistico: peso, municion rara, ruido, mantenimiento y atencion enemiga.
- Los explosivos deben tener una lectura de zona: area pequena para granadas, area preparada para minas y area dramatica para Fat Man/misiles.
- Las armas excepcionales del juego base deben marcarse como piezas con nombre, no como equipo generico; su valor esta en efecto, procedencia y recompensa narrativa.

### Revision recomendada del tomo

Cuando se refine cada ficha de arma, contrastar contra la guia Prima estas columnas: categoria, municion, tipo de dano, posibilidad de modificacion, rareza, vendedor o ubicacion y si existe version unica/legendaria en juego base.

## Apéndice editorial de trazabilidad conservada

Las siguientes líneas se retiraron del cuerpo principal para limpiar la lectura de libro, pero se conservan como trazabilidad editorial:

- Base local: main\BASE_ARMAS.txt
- Check local: referencia_respaldo\CHECK_ARMAS_COMPLETO.txt
